item_id,title,Recomendados
752810,NOLA is Burning,"['The Last Monster Master', 'NOLA is Burning', 'T-Rex Time Machine', 'Foundation of Nightmares', 'Captive of Fortune']"
443110,Armored Warfare,"['Imperia Online', 'MechWarrior Online™ - Assault ‘Mech Performance Steam Pack II', 'MechWarrior Online™ - Light ‘Mech Performance Steam Pack II', 'MechWarrior Online™ - Medium ‘Mech Performance Steam Pack II', 'MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack']"
624990,The Mimic,"['Hope in Hell', ""Mini's Magic World - Soundtrack"", 'Ultimate Chicken Horse Soundtrack', 'Groggers!', 'Felis']"
700350,QUBIC: Soundtrack,"['Auditorium', 'Corona Blossom Soundtrack', 'Space Lagat', 'Camera Obscura Soundtrack', 'QbQbQb']"
742010,Lab 03 Yrinth,"['Lab 03 Yrinth', 'Lab 03 Yrinth : Salina Archive Map Pack', 'Lab 03 Yrinth : Master Levels', 'Flappy Galaxy : Master Level', 'Spinning Around']"
715290,SEGFAULT,"['Alien Spidy: Between a Rock and a Hard Place', 'Alien Spidy: Easy Breezy DLC', 'Master Reboot Art Book and Soundtrack', 'Ku: Shroud of the Morrigan', 'Orc Attack: Flatulent Rebellion']"
742020,Lab 03 Yrinth : Master Levels,"['Lab 03 Yrinth : Soundtrack OST', 'Lab 03 Yrinth', 'Lab 03 Yrinth : Salina Archive Map Pack', 'Spinning Around', 'Flappy Galaxy']"
736230,Salt Thrust,"['Flying Tigers: Shadows Over China - Official Soundtrack', 'Flying Tigers: Shadows Over China - Paradise Island', 'Find Out', 'ABZU - Official Soundtrack', 'Polygon Attack OST']"
740720,Masked and Mysterious,"['The Occupant', 'Strange Night', 'Shattered', 'Hektor', 'Astray']"
699510,The New California,"['Nana in the Dark', 'Little Red Lie', 'The Sheltered', 'Thorne - Son of Slaves (Ep.2)', 'Legend of Miro']"
739850,Goblins Keep Coming - Tower Defense,"['Sleep Attack', 'Pirates Deck', 'Evil Defenders', 'Defense of Egypt: Cleopatra Mission', 'Nanomedix Inc']"
750820,You are a torpedo AI,"['Deep Under the Sky', 'Battletank LOBA', 'Slow Down, Bull', 'Unlimited Escape 2', 'Breakout Invaders']"
748530,Unite Cell,"['Luxor 2', 'Brain Spa', 'Cake Mania Main Street™', 'Fitness Dash™', 'Gemini Lost™']"
591987,Fishing Planet: Grand Smallie's Pack,"['Fishing Planet Anniversary Pack', 'Fishing Planet: Bass Boss Pack', 'Fishing Planet: Catfish Combat Pack', 'Fishing Planet: Topwater Midnight Pack', ""Fishing Planet: Grand Smallie's Pack""]"
748760,Soldier of Failure: Operation Zombie,"['Gaokao.Love.100Days - Original Soundtrack', 'No Time To Live', 'How to Take Off Your Mask - Theme Song', ""Fabulous - Angela's High School Reunion"", 'The Brave Mouse']"
742630,Wonky Ship,"['BlackShot - Absolute Black Pack', 'Wonky Ship', 'Wonky Ship - Shipwright', 'Wonky Ship - Master of Coin', 'Wonky Ship - Black Hole Down Pack']"
649990,Writers,"['BIT.TRIP FLUX', 'Space Lagat', 'Painters Guild', 'Chiptune Champion', 'Until I Have You']"
469600,Legion TD 2,"['Magic Tower', 'Crumbled World', 'Call Of The Mighty Warriors', 'Cube Land Arena', 'DEFENDERS OF THE FALLEN ISLAND']"
537000,Nelo,"['Just Death', 'WALLSLIDE', 'StreetCraft', 'Hyper Gods', 'Drunken Fight Simulator']"
730670,EXIT 3 - Painter,"['Fluttabyes', 'Rhythm Zone Tornado Visualizer DLC', 'Rhythm Zone DJ Table Visualizer DLC', 'Trino', 'Atooms to Moolecules Demo']"
690000,Slimebrawl,"['Miner Warfare', 'Too Many Weapons', 'Astral Gun', 'Splody', 'Marooners']"
731880,Remaya Idle,"['The Garden', 'Showdown Adventure', 'SoulCraft', 'Fallen Mage', 'Dungeon Defenders The Great Turkey Hunt! Mission &amp; Costumes']"
726000,No King No Kingdom,"['No King No Kingdom', 'Ancient Warfare 3', 'Impulse: Space Combat', 'Tier 1', 'Soup: the Game']"
725540,Morps,"['Empire: Total War™ - The Warpath Campaign', 'East India Company: Privateer', 'Hearts of Iron III: Soviet Infantry Pack DLC', 'Napoleon: Total War™ - Coalition Battle Pack', 'Gain Ground™']"
749650,Barrimean Jungle,"['Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition', 'Remaining in a dream', 'HeartZ: Co-Hope Puzzles', 'The Body Changer', 'The Warrior Of Treasures']"
321472,Euro Fishing: Le Lac d'or,"['Football Manager Touch 2017 - No Transfer Windows', 'Football Manager Touch 2017 - Son Generated', 'Football Manager Touch 2017 - Unlimited Scouting', 'Pro Basketball Manager 2017', 'WWE 2K17 - Hall of Fame Showcase']"
750210,Last Anime boy: Saving loli,"['Vektor Wars', 'Zombeer', 'Spheroid', 'Tales of Destruction', 'The guard of dungeon']"
750870,JumpBall 2,"['SQUAKE', 'Duck Life: Space', 'QR Champions: Jump Start Tournament', 'SpeedRunners - Youtuber Pack 2', 'SpeedRunners - Youtuber Pack 1']"
752440,CarX Drift Racing Online - The Royal Trio,"['CarX Drift Racing Online - The Royal Trio', 'CarX Drift Racing Online - Power Drift', 'CarX Drift Racing Online - Gold', 'CarX Drift Racing Online - Deluxe', 'World of Speed - BMW M3 E30']"
747720,NASCAR Heat 2 - November Value Pack,"['Sprint Cars Road to Knoxville', 'F1 Race Stars - Music Accessory Pack', 'F1 Race Stars - Science Accessory Pack', 'F1 Race Stars - Princess Accessory Pack', 'F1 Race Stars - Nature Accessory Pack']"
747721,NASCAR Heat 2 - Free November Toyota Pack,"['Sprint Cars Road to Knoxville', 'F1 Race Stars - Music Accessory Pack', 'F1 Race Stars - Science Accessory Pack', 'F1 Race Stars - Princess Accessory Pack', 'F1 Race Stars - Nature Accessory Pack']"
752630,NASCAR Heat 2 - November Jumbo Expansion,"['Sprint Cars Road to Knoxville', 'F1 Race Stars - Music Accessory Pack', 'F1 Race Stars - Science Accessory Pack', 'F1 Race Stars - Princess Accessory Pack', 'F1 Race Stars - Nature Accessory Pack']"
742540,Keep Rollin!,"['Fluttabyes', 'Rhythm Zone Tornado Visualizer DLC', 'Rhythm Zone DJ Table Visualizer DLC', 'Trino', 'Atooms to Moolecules Demo']"
698500,Guppy,"['Reef Shot', 'MOAI: Build Your Dream', 'Farm Frenzy: Heave Ho', 'Flower Design', 'Finders']"
724350,King of the Couch: Zoovival,"['Stick Fight: The Game', 'Funklift', 'Samurai Gunn', 'Toto Temple Deluxe', 'Dwarven Brawl Bros']"
750150,Stellar Interface - Golden Interface,"['Deep Under the Sky', 'Battletank LOBA', 'Slow Down, Bull', 'Unlimited Escape 2', 'Breakout Invaders']"
718070,AgeOfDarkness,"['State of Extinction', 'The Frost', 'Cult: Fear Inside', 'Howard Phillips Lovecar', 'Get To The Orange Door']"
745030,Squarism,"['Spectraball', 'Magnetis', 'Ziro', 'SpaceChem: 63 Corvi', 'Fractal: Make Blooms Not War']"
740500,Eseapner,"['Eseapner', 'Project Pulsation', 'Resident Evil 6 Wallpaper', 'Curse: The Eye of Isis', 'RER2 Episode Two: Contemplation']"
751690,The Mammoth: A Cave Painting,"['Mirt. Tales of the Cold Land. Chapter one', 'Tiles &amp; Tales', 'Echoed World', 'Clown2Beat', 'The Secret of Tremendous Corporation: DLC']"
576615,Galaxy Girls - Sara Remembers,"['Galaxy Girls - Sara Remembers', 'Galaxy Girls - Emilia Sneaks Aboard', ""Galaxy Girls - Kotoha's Harem"", 'Crystal City OST', 'Delude - Succubus Prison']"
576616,Galaxy Girls - Emilia Sneaks Aboard,"['Galaxy Girls - Sara Remembers', 'Galaxy Girls - Emilia Sneaks Aboard', ""Galaxy Girls - Kotoha's Harem"", 'Crystal City OST', 'Delude - Succubus Prison']"
623267,TS Marketplace: GWR Large Prairies Lined Liveries Add-on,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
691240,Going Nowhere: The Dream,"['Dominique Pamplemousse: Soundtrack &amp; Sheet Music', 'DreadOut Soundtrack &amp; Manga DLC', 'Qora - Soundtrack', 'Pneuma: Breath of Life - Soundtrack', 'The Charnel House Trilogy - OST']"
750020,Moving Day,"['Journey to Luonto', 'Ether Awakening', 'The Logomancer', 'Aveyond 4: Shadow of the Mist', 'Calcu-Late']"
732730,Red Crucible®: Reloaded,"['CLASH', 'Wild Warfare', 'GunZ 2: The Second Duel', 'Rivais Em Batalha', 'Guns and Robots']"
747810,Flow Handcrafted,"['Fate of the World: Migration', 'Fate of the World: Extras Pack', 'Wildlife Park 2 - Kitz (fawn)', 'Wildlife Park 2 - Domestic Animals', 'World of Cinema - Movie Tycoon']"
744570,Substance Painter 2018,"['Strata Spaces VR – Professional Edition Upgrade', 'Substance Painter 2018', 'Strata Spaces VR – Professional Edition 7-Day Trial', 'Game Character Hub: Portfolio Edition', 'Punch! ViaCAD 2D/3D v9 - Tips, Tutorials, and Techniques eBook']"
713090,Zombie Bloxx,"['The Undying Plague', 'Space Robot Samurai Zombie Slayer', 'Infection Rate', 'Battle Bruise', 'Dark Days']"
742690,White Day - Japanese Uniform - Ji-Min Yoo,"['Alien Spidy: Between a Rock and a Hard Place', 'Alien Spidy: Easy Breezy DLC', 'Master Reboot Art Book and Soundtrack', 'Ku: Shroud of the Morrigan', 'Orc Attack: Flatulent Rebellion']"
742670,White Day - Japanese Uniform - Sung-A Kim,"['Alien Spidy: Between a Rock and a Hard Place', 'Alien Spidy: Easy Breezy DLC', 'Master Reboot Art Book and Soundtrack', 'Ku: Shroud of the Morrigan', 'Orc Attack: Flatulent Rebellion']"
742660,White Day - Japanese Uniform - So-Young Han,"['Alien Spidy: Between a Rock and a Hard Place', 'Alien Spidy: Easy Breezy DLC', 'Master Reboot Art Book and Soundtrack', 'Ku: Shroud of the Morrigan', 'Orc Attack: Flatulent Rebellion']"
742680,White Day - Japanese Uniform - Ji-Hyeon Seol,"['Alien Spidy: Between a Rock and a Hard Place', 'Alien Spidy: Easy Breezy DLC', 'Master Reboot Art Book and Soundtrack', 'Ku: Shroud of the Morrigan', 'Orc Attack: Flatulent Rebellion']"
662540,Haque,"['Haque', 'The Depths of Tolagal', 'Has-Been Heroes', 'Star Chronicles: Delta Quadrant', 'Cardinal Quest 2']"
678732,VRC PRO off-road track: BUGGYLAND FUENCARRAL Spain,"['VRC PRO Deluxe Off-road tracks', 'VRC PRO Deluxe Cars pack', 'VRC PRO Deluxe Electric on-road tracks', 'VRC PRO Deluxe Off-road tracks 2', 'VRC PRO Deluxe Off-road tracks 3']"
673220,Joumee The Hedgehog,"['BOUNCED', 'Blanco: The Color of Adventure', 'Lolly Joe', 'Breaking Wheel', 'Zack Zero']"
727830,Reformers-变革者,"['The Amber Throne', 'Road Not Taken', 'Child of Light', 'Black Home', 'Legend of Miro']"
739690,Now Man Flies,"['Vaporwave Simulator', 'Bridge Creator 2015', 'Grass Simulator - Soundtrack', 'Marble Muse', 'Bonsai']"
749510,Hell Survive,"['Deep Under the Sky', 'Battletank LOBA', 'Slow Down, Bull', 'Unlimited Escape 2', 'Breakout Invaders']"
743400,3-in-1 Bundle Brain Trainings,"['Madballs B*D*I Clan Skins', 'Madballs Scorched Evolution Skin Rollup', 'Madballs BDI Evolution Skin Rollup', 'Madballs Holiday Skin Rollup', 'Madballs Scorched Clan Skins']"
731230,Snake: Road to apple,"['Aliens vs. Predator Swarm Map Pack', 'Coniclysm', 'Kane &amp; Lynch 2: The Doggie Bag', 'Kane &amp; Lynch 2: Multiplayer Masks Pack', 'Kane &amp; Lynch 2: Alliance Weapon Pack']"
718210,Depopulation,"['Tabletopia - Scythe', 'Tabletopia - Scythe: The Wind Gambit', 'TEEN DATE SIMULATOR', 'Tabletopia - Scythe: The Wind Gambit + Invaders from Afar', 'Tabletop Simulator - Viticulture']"
595770,AirMech Wastelands,"['The Cleansing - Versus', 'Witchcraft', ""Heathen Engineering's Terran"", 'Rogue Harvest', 'Survive Me Miolhr']"
734870,"Houston, We Have Spinach!","['Island Simulator 2016', 'Lost in Nature', 'Fapic', 'Sonder. Episode ONE', 'Fall of Civilization']"
749990,Trigonometry,"['Abscond', 'Jump! Jump! Jump!', 'Spinning Around', 'Blue Snake Adventures', 'Stickman Destruction 2']"
708172,OMSI 2 Add-on Downloadpack Vol. 5 – KI-Menschen,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
724520,Magilore,"['冒险村传说（Tales of Legends）', '7 Pillars', 'This is not RPG', 'Res Judicata: Vale of Myth', 'Magilore']"
681380,The Balloonist: Beyond the Clouds.,"['WakeUp!', 'The Balloonist: Beyond the Clouds.', 'Cash Crop', 'Imperatum', 'Wills and Wonders']"
697950,Tank Wars: Anniversary Edition,"['Tank Wars: Anniversary Edition', 'Stupid Raft Battle Simulator', 'LifeBase', 'Abstractanoid', 'Defense Warfare']"
722060,Dominions 5 - Warriors of the Faith,"['Dominions 3: The Awakening', 'Dominions 4: Thrones of Ascension', ""Sid Meier's Civilization V: Gods and Kings"", 'Conquest of Elysium 4', 'Conquest of Elysium 3']"
731560,Boinks,"['Deep Under the Sky', 'Battletank LOBA', 'Slow Down, Bull', 'Unlimited Escape 2', 'Breakout Invaders']"
746570,Box Looter 2018,"['Madballs B*D*I Clan Skins', 'Madballs Scorched Evolution Skin Rollup', 'Madballs BDI Evolution Skin Rollup', 'Madballs Holiday Skin Rollup', 'Madballs Scorched Clan Skins']"
618710,Elminage ORIGINAL - Priestess of Darkness and The Ring of the Gods,"['Indeep | The casual dungeon crawler', 'Operation Babel: New Tokyo Legacy / 東京新世録 オペレーションバベル', 'DarkEnd', 'Wizrogue - Labyrinth of Wizardry', 'Stonekeep']"
685570,TurretMaster,"['The Base', 'TurretMaster', 'Empire Deluxe Combined Edition', 'The Quiet Sleep', 'Timbertales']"
655140,Ropelike,"['Fractured Soul', 'Super Furball', 'Troubles Land', ""Hubert's Island Adventure: Mouse o' War"", 'Systematic Immunity']"
761230,Super Meat Shooter - Artworks,"['Alien Spidy: Between a Rock and a Hard Place', 'Alien Spidy: Easy Breezy DLC', 'Master Reboot Art Book and Soundtrack', 'Ku: Shroud of the Morrigan', 'Orc Attack: Flatulent Rebellion']"
749140,Prehistorik 2,"['Pitiri 1977', 'Lands of Hope Redemption', 'Seinarukana Soundtrack', 'Dragon Wars', 'Destiny of a Wizard']"
718180,Super Dungeon Boy,"['Dungeon Escape', 'Blasting Agent: Ultimate Edition', 'Spark the Electric Jester', 'Jumper Jape', 'Axiom Verge']"
602730,Fernbus Simulator - Multimedia Package,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
724420,Fernbus Simulator - Comfort Class HD,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
719970,Soccer Simulation,"['90 Minute Fever - Football (Soccer) Manager MMO', 'Sociable Soccer', 'Grey Hack', 'Jidousha Shakai', 'New Star Soccer 5']"
749130,SK8,"['Deep Under the Sky', 'Battletank LOBA', 'Slow Down, Bull', 'Unlimited Escape 2', 'Breakout Invaders']"
730760,Go! Go! Radio : 8-Bit Edition,"['Duet', 'Trigonometry', 'Spinning Around', 'Hyphen', 'Blue Snake Adventures']"
752060,Subwar 2050,"['Men of War: Assault Squad 2 - Deluxe Edition upgrade', 'Independence War™ Deluxe Edition', 'Iron Sky Invasion: Deluxe Content', 'Steel Division: Normandy 44 - Deluxe Edition Upgrade Pack', 'Subwar 2050']"
631490,Son of Scoregasm,"['Aliens vs. Predator Swarm Map Pack', 'Coniclysm', 'Kane &amp; Lynch 2: The Doggie Bag', 'Kane &amp; Lynch 2: Multiplayer Masks Pack', 'Kane &amp; Lynch 2: Alliance Weapon Pack']"
669910,Miles &amp; Kilo,"['Top Hat', 'The Way of the Pixelated Fist', 'MANOS', 'Krampus Quest', 'The Planet of the Vicious Creatures']"
562389,Train Simulator: Virgin Trains First Generation Pack Loco Add-On,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
491070,Shout Of Survival,"['Woodlands', 'The Mine', 'Iron Fish', 'Gone Astray', 'Emily Wants to Play Too']"
745530,Draft Day Sports: Pro Basketball 2018,"['Lords of Football: Eastern Europe', 'Lords of Football: United States', 'Franchise Hockey Manager 4', 'Draft Day Sports: Pro Basketball 2018', 'Pro Strategy Football 2018']"
663130,Game Tengoku CruisinMix,"['Bio-Hazard Battle™', 'Platypus II', 'Shmups Skill Test シューティング技能検定', 'Leviathan Starblade', 'Die for the Empire']"
752780,W4RR-i/o-RS,"['Euro Truck Simulator 2 - Metallic Paint Jobs Pack', 'Euro Truck Simulator 2 - Flip Paint Designs', 'Euro Truck Simulator 2 - Polish Paint Jobs Pack', 'Euro Truck Simulator 2 - Canadian Paint Jobs Pack', 'Euro Truck Simulator 2 - German Paint Jobs Pack']"
438320,Rush Rover,"['Feral Fury', 'Spaceship Looter', 'Flame Over', 'ATOMINE', 'Monolith']"
599910,Rush Rover - OST,"['Alien Spidy: Between a Rock and a Hard Place', 'Alien Spidy: Easy Breezy DLC', 'Master Reboot Art Book and Soundtrack', 'Ku: Shroud of the Morrigan', 'Orc Attack: Flatulent Rebellion']"
744950,Arma 3 Tac-Ops Mission Pack,"['Arma: Cold War Assault Mac/Linux', 'Port Royale 3: New Adventures DLC', 'Men of War: Assault Squad 2 - Deluxe Edition upgrade', 'Independence War™ Deluxe Edition', 'Iron Sky Invasion: Deluxe Content']"
611830,Park Bound,"['Bulby - Diamond Course', 'GOCCO OF WAR', 'Owys', 'Bob Was Hungry', 'Mini Ninjas']"
704830,Esports Life: Ep.1 - Dreams of Glory,"['Snooker Nation Championship', 'The Inner Sea', 'Idle Civilization', 'Dream Factory', 'Street Posse Showdown']"
747590,Drive//Shaft,"['Rocket League® - Marauder', 'Rocket League® - Esper', 'Rocket League® - Masamune', 'Rocket League® - Vulcan', 'Rocket League® - Hot Wheels® Bone Shaker™']"
341300,Modern Combat,"['Battle Islands: Commanders - Exclusive E3 Crate', 'Dropzone - Pilot Pack: Threshing Trio', 'Games of Glory - ""Masters of the Arena 2017""', 'Games of Glory - ""Gladiators Pack""', 'Games of Glory - ""Guardians Pack""']"
744590,Starship Clicker,"['ClickBit', 'Youtubers Clicker', 'idleBeer', 'Geology Business', 'Click Space Miner']"
749900,Feed the Animals,"['Madballs B*D*I Clan Skins', 'Madballs Scorched Evolution Skin Rollup', 'Madballs BDI Evolution Skin Rollup', 'Madballs Holiday Skin Rollup', 'Madballs Scorched Clan Skins']"
746430,Slumlord Simulator,"['Gratuitous Space Battles: Galactic Conquest', 'Gratuitous Space Battles: The Parasites', 'Gratuitous Tank Battles - The Western Front', 'Gratuitous Space Battles: The Outcasts', 'Skyward Collapse: Nihon no Mura']"
736860,Hidden Object Adventure: Around the World in 80 Days,"['I Know a Tale', 'GRAVEN The Purple Moon Prophecy', 'Tearstone', 'Ominous Tales: The Forsaken Isle', 'Weeping Skies']"
648780,It's Quiz Time,"['Ticket to Ride - USA 1910', 'Ticket to Ride - Europe', 'Tribloos 2', 'Hive - The Ladybug', 'Bounders and Cads']"
704760,Grimrush,"['Grimrush', 'Get CARNAGE!!!', 'Satellite Rush', 'Inside Me', 'Bit Bullet']"
627270,Injustice™ 2,"['Injustice: Gods Among Us Ultimate Edition', 'Marvel vs. Capcom: Infinite', 'Dynasty Feud', ""Saint Seiya: Soldiers' Soul"", 'Fighties']"
733460,First Feudal,"['Mercury Fallen', 'Street Posse Showdown', 'Game of Dragons', 'Destiny of Blood / 血之命运', 'Rise of Keepers']"
693180,Slice of Life,"['Dominique Pamplemousse: Soundtrack &amp; Sheet Music', 'DreadOut Soundtrack &amp; Manga DLC', 'Qora - Soundtrack', 'Pneuma: Breath of Life - Soundtrack', 'The Charnel House Trilogy - OST']"
674330,Defend the Cake,"['Dice Tower Defense', 'Element TD', 'CompliKATed', 'Super BoxMan Ultra', ""Santa's Workshop""]"
678940,Nox Dei,"['冒险村传说（Tales of Legends）', '7 Pillars', 'This is not RPG', 'Res Judicata: Vale of Myth', 'Magilore']"
727060,The Mystery Room,"['Dominique Pamplemousse: Soundtrack &amp; Sheet Music', 'DreadOut Soundtrack &amp; Manga DLC', 'Qora - Soundtrack', 'Pneuma: Breath of Life - Soundtrack', 'The Charnel House Trilogy - OST']"
751140,Dino Dini's Kick Off Revival - Joystick tool,"['Football Manager Touch 2017 - No Transfer Windows', 'Football Manager Touch 2017 - Son Generated', 'Football Manager Touch 2017 - Unlimited Scouting', 'Pro Basketball Manager 2017', 'WWE 2K17 - Hall of Fame Showcase']"
691600,Mission 1545,"['Desktop Dungeons Goatperson DLC', 'Epic Quest of the 4 Crystals - Deluxe Contents', 'OH! GUIDE!', 'Item Pack for Arcane RE-Raise', 'Extra Character (Male #4) + Item Pack for Arcane RE-Raise']"
757030,Christmas Stories: A Christmas Carol Collector's Edition,"['Night Mysteries: The Amphora Prisoner', 'The Fool', 'New York Mysteries: High Voltage', 'Drawn™: Dark Flight', 'Mystery Case Files®: Escape from Ravenhearst™']"
